mapping_set_id,subject_category,subject_id,subject_label,predicate_id,confidence,object_id,object_label,mapping_justification,author_id,author_label,mapping_date
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51180,"CD4 Cells, Percent",skos:exactMatch,1,OMOP:3014037,CD3+CD4+ (T4 helper) cells/100 cells in Blood,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51335,FMC-7,skos:exactMatch,1,OMOP:3043498,CD20+FMC7+ cells/100 cells in Bone marrow,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51211,Factor XIII,skos:narrowMatch,1,OMOP:3019757,Coagulation factor XIII coagulum dissolution [Units/volume] in Platelet poor plasma by Coagulation assay,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51318,CD25,skos:exactMatch,1,OMOP:3012205,CD25 cells/100 cells in Bone marrow,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51499,Sperm,skos:exactMatch,1,OMOP:3026796,Spermatozoa [Presence] in Urine sediment by Light microscopy,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51124,Plasma,skos:exactMatch,1,OMOP:3041137,Plasma cells/100 leukocytes in Peritoneal fluid by Manual count,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51123,Other,skos:exactMatch,1,OMOP:3008855,Leukocytes other/100 leukocytes in Peritoneal fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52223,Bands,skos:exactMatch,1,OMOP:3007905,Band form neutrophils/100 leukocytes in Cerebral spinal fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51152,CD10,skos:exactMatch,1,OMOP:3010287,CD10 cells/100 cells in Blood,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51144,Bands,skos:exactMatch,1,OMOP:3004809,Band form neutrophils/100 leukocytes in Blood,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51452,NRBC,skos:exactMatch,1,OMOP:42868644,Nucleated erythrocytes/100 cells in Pleural fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51290,Sickle Cell Preparation,skos:exactMatch,1,OMOP:3020412,Sickle cells [Presence] in Blood by Light microscopy,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51114,Eosinophils,skos:exactMatch,1,OMOP:3019298,Eosinophils/100 leukocytes in Peritoneal fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52992,Iron Stain,skos:exactMatch,1,OMOP:3018543,Iron.microscopic observation [Identifier] in Bone marrow by Potassium ferrocyanide stain,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51436,Polys,skos:exactMatch,1,OMOP:3025450,Polymorphonuclear cells/100 leukocytes in Body fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52221,Atypical Lymphocytes,skos:exactMatch,1,OMOP:3008266,Variant lymphocytes/100 leukocytes in Cerebral spinal fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51448,Mesothelial Cells,skos:exactMatch,1,OMOP:3028029,Mesothelial cells/100 leukocytes in Pleural fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51326,CD5,skos:exactMatch,1,OMOP:3035527,CD5 cells/100 cells in Bone marrow,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51169,CD20 %,skos:exactMatch,1,OMOP:3022878,CD20 cells/100 cells in Blood,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52108,dRVVT - Normalized Ratio,skos:exactMatch,1,OMOP:1616395,dRVVT/dRVVT.excess phospholipid [Ratio] normalized in Platelet poor plasma by Coagulation assay,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51390,CD117,skos:exactMatch,1,OMOP:3031818,CD117 cells/100 cells in Body fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51212,Fetal Hemoglobin,skos:exactMatch,1,OMOP:3018738,Hemoglobin F/Hemoglobin.total in Blood,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51421,Glyco A,skos:exactMatch,1,OMOP:40758985,Glycolate [Moles/volume] in Body fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51145,Basophilic Stippling,skos:exactMatch,1,OMOP:3026904,Basophilic stippling [Presence] in Blood by Light microscopy,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51490,Oval Fat Body,skos:exactMatch,1,OMOP:3010491,Oval fat bodies (globules) [#/area] in Urine sediment by Microscopy high power field,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52332,TCR Gamma-Delta,skos:narrowMatch,1,OMOP:3046045,TCR gamma delta cells/100 cells in Specimen,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51513,Urine Specimen Type,skos:exactMatch,1,OMOP:3025954,Urinalysis specimen collection method,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51319,CD3,skos:exactMatch,1,OMOP:3018064,CD3 cells/100 cells in Bone marrow,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52369,"Total Nucleated Cells, Other",skos:exactMatch,1,OMOP:40758914,Nucleated cells [#/volume] in Body fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51161,CD16,skos:exactMatch,1,OMOP:3010201,CD16 cells/100 cells in Blood,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52195,Voided Specimen,skos:exactMatch,1,OMOP:42530744,Sample could not be processed,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-06-2024
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51165,CD19 %,skos:exactMatch,1,OMOP:3016228,CD19 cells/100 cells in Blood,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52220,wbcp,skos:exactMatch,1,OMOP:3013727,Leukocytes other/100 leukocytes in Blood,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51274,PT,skos:exactMatch,1,OMOP:3034426,Prothrombin time (PT),semapv:ManualMappingCuration,0000-0000-0000-0000,Abdulrahman Chahin,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51395,CD15,skos:exactMatch,1,OMOP:3029717,CD15 cells/100 cells in Body fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52088,CD 1a,skos:exactMatch,1,OMOP:3033563,CD1a cells/100 cells in Blood,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51398,CD19,skos:exactMatch,1,OMOP:3013368,CD19 cells/100 cells in Body fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51405,CD33,skos:exactMatch,1,OMOP:3029576,CD33 cells/100 cells in Body fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51467,Broad Casts,skos:exactMatch,1,OMOP:3017179,Broad casts [#/area] in Urine sediment by Microscopy low power field,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51381,Other,skos:exactMatch,1,OMOP:3013794,Leukocytes other/100 leukocytes in Synovial fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51265,Platelet Count,skos:exactMatch,1,OMOP:3024929,Platelets [#/volume] in Blood by Automated count,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51412,CD5,skos:exactMatch,1,OMOP:40760535,CD5 cells/100 cells in Body fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51112,Basophils,skos:exactMatch,1,OMOP:3032363,Basophils/100 leukocytes in Peritoneal fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51437,Promyelocytes,skos:exactMatch,1,OMOP:3023316,Promyelocytes/100 leukocytes in Body fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52065,"Total Nucleated Cells, Ascites",skos:exactMatch,1,OMOP:3040145,Nucleated cells [#/volume] in Peritoneal fluid by Manual count,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51447,Macrophages,skos:exactMatch,1,OMOP:3039528,Macrophages/100 leukocytes in Pleural fluid by Manual count,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51459,Young Cells,skos:exactMatch,1,OMOP:40758562,Immature cells/100 leukocytes in Blood,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52288,Young,skos:exactMatch,1,OMOP:4065798,Cerebrospinal fluid examination,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-06-2024
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51478,Glucose,skos:narrowMatch,1,OMOP:3020399,Glucose [Mass/volume] in Urine,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51302,Young Cells,skos:exactMatch,1,OMOP:40758562,Immature cells/100 leukocytes in Blood,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51133,Absolute Lymphocyte Count,skos:exactMatch,1,OMOP:3004327,Lymphocytes [#/volume] in Blood by Automated count,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51440,Atypical Lymphocytes,skos:exactMatch,1,OMOP:3046289,Variant lymphocytes/100 leukocytes in Pleural fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51314,CD2,skos:exactMatch,1,OMOP:3009357,CD2 cells/100 cells in Bone marrow,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51155,CD11c,skos:exactMatch,1,OMOP:3009295,CD11c cells/100 cells in Blood,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51150,Blood Parasite Smear,skos:exactMatch,1,OMOP:37019529,Parasite [Presence] in Blood by Light microscopy,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52392,Voided Specimen,skos:exactMatch,1,OMOP:42530744,Sample could not be processed,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-06-2024
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51174,CD3 %,skos:exactMatch,1,OMOP:3022533,CD3 cells/100 cells in Blood,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-06-2024
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51495,RBC Clumps,skos:exactMatch,1,OMOP:40761550,Erythrocyte clumps [#/area] in Urine sediment by Microscopy high power field,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51168,CD20,skos:exactMatch,1,OMOP:3022878,CD20 cells/100 cells in Blood,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51127,"RBC, Ascites",skos:exactMatch,1,OMOP:3009613,Erythrocytes [#/volume] in Peritoneal fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51184,CD5,skos:exactMatch,1,OMOP:3020383,CD5 cells/100 cells in Blood,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51166,CD19 Absolute Count,skos:exactMatch,1,OMOP:3010503,CD19 cells [#/volume] in Blood,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51282,"Reticulocyte Count, Absolute",skos:exactMatch,1,OMOP:3023520,Reticulocytes [#/volume] in Blood,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51118,Mesothelial Cell,skos:exactMatch,1,OMOP:3024271,Mesothelial cells/100 leukocytes in Peritoneal fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51260,Ovalocytes,skos:exactMatch,1,OMOP:3027920,Ovalocytes [Presence] in Blood by Light microscopy,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51370,"Joint Crystals, Birefringence",skos:exactMatch,1,OMOP:3022683,Crystals [type] in Synovial fluid by Light microscopy,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51248,MCH,skos:exactMatch,1,OMOP:3012030,MCH [Entitic mass] by Automated count,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52335,TdT,skos:exactMatch,1,OMOP:3032522,Terminal deoxyribonucleotidyl transferase cells/100 cells in Bone marrow,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51240,Large Platelets,skos:exactMatch,1,OMOP:3034118,Platelets Large [Presence] in Blood by Light microscopy,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51397,CD16/56,skos:exactMatch,1,OMOP:3008741,CD16+CD56+ cells/100 cells in Body fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51446,Lymphocytes,skos:exactMatch,1,OMOP:3005532,Lymphocytes/100 leukocytes in Pleural fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51487,Nitrite,skos:narrowMatch,1,OMOP:3021601,Nitrite [Presence] in Urine by Test strip,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51162,CD16/56 Absolute Count,skos:exactMatch,1,OMOP:3020358,CD16+CD56+ cells [#/volume] in Blood,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52176,Rouleaux,skos:exactMatch,1,OMOP:3036273,Rouleaux [Presence] in Blood by Light microscopy,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52129,Hemoglobin Other,skos:exactMatch,1,OMOP:3051396,Hemoglobin.other/Hemoglobin.total in Blood,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52073,Absolute Eosinophil Count,skos:exactMatch,1,OMOP:3028615,Eosinophils [#/volume] in Blood by Automated count,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51241,Leukocyte Alkaline Phosphatase,skos:exactMatch,1,OMOP:3004218,Leukocyte phosphatase [Enzymatic activity/volume] in Leukocytes,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51470,Calcium Phosphate Crystals,skos:exactMatch,1,OMOP:3022327,Calcium phosphate crystals [Presence] in Urine sediment by Light microscopy,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51171,CD22,skos:exactMatch,1,OMOP:3022703,CD22 cells/100 cells in Blood,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52093,CD56 Absolute Count,skos:exactMatch,1,OMOP:3026757,CD56 cells [#/volume] in Blood,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51229,"Heparin, LMW",skos:exactMatch,1,OMOP:3045452,LMW Heparin [Units/volume] in Platelet poor plasma,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51481,Hemosiderin,skos:exactMatch,1,OMOP:3036265,Hemosiderin [Presence] in Urine,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51457,"RBC, Pleural",skos:exactMatch,1,OMOP:3028308,Erythrocytes [#/volume] in Pleural fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51219,H/O Smear,skos:exactMatch,1,OMOP:3018760,Blood smear finding [Identifier] in Blood by Light microscopy,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51156,CD13,skos:exactMatch,1,OMOP:3025842,CD13 cells/100 cells in Blood,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51116,Lymphocytes,skos:exactMatch,1,OMOP:3004437,Lymphocytes/100 leukocytes in Peritoneal fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51221,Hematocrit,skos:narrowMatch,1,OMOP:3023314,Hematocrit [Volume Fraction] of Blood by Automated count,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51231,Howell-Jolly Bodies,skos:exactMatch,1,OMOP:3002620,Howell-Jolly bodies [Presence] in Blood by Light microscopy,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51518,WBC Clumps,skos:exactMatch,1,OMOP:40770446,Leukocyte clumps [Presence] in Urine sediment by Light microscopy,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51379,Monocytes,skos:exactMatch,1,OMOP:3009361,Monocytes/100 leukocytes in Synovial fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51503,Triple Phosphate Crystals,skos:exactMatch,1,OMOP:3001137,Triple phosphate crystals [Presence] in Urine sediment by Light microscopy,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51391,CD11c,skos:exactMatch,1,OMOP:3030790,CD11c cells/100 cells in Body fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51310,CD15,skos:exactMatch,1,OMOP:3029648,CD15 cells/100 cells in Bone marrow,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51418,CD8,skos:exactMatch,1,OMOP:3000683,CD3+CD8+ (T8 suppressor) cells/100 cells in Body fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51471,Cellular Cast,skos:exactMatch,1,OMOP:3042588,Mixed cellular casts [#/area] in Urine sediment by Microscopy low power field,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51201,Epinepherine,skos:exactMatch,1,OMOP:3008625,EPINEPHrine [Mass/volume] in Plasma,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51298,Von Willebrand Factor Activity,skos:exactMatch,1,OMOP:3037533,von Willebrand factor (vWf) ristocetin cofactor actual/normal in Platelet poor plasma by Platelet aggregation,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51119,Metamyelocytes,skos:exactMatch,1,OMOP:3024936,Metamyelocytes/100 leukocytes in Body fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51378,Metamyelocytes,skos:exactMatch,1,OMOP:3024936,Metamyelocytes/100 leukocytes in Body fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51167,CD2,skos:exactMatch,1,OMOP:3021562,CD2 cells/100 cells in Blood,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51380,NRBC,skos:exactMatch,1,OMOP:40771130,Nucleated erythrocytes/100 leukocytes [Ratio] in Synovial fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51256,Neutrophils,skos:narrowMatch,1,OMOP:3008342,Neutrophils/100 leukocytes in Blood by Automated count,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51134,Acanthocytes,skos:exactMatch,1,OMOP:3019416,Acanthocytes [Presence] in Blood by Light microscopy,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:52278,Other,skos:exactMatch,1,OMOP:46234850,Other cells/100 leukocytes in Cerebral spinal fluid by Manual count,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51117,Macrophage,skos:exactMatch,1,OMOP:3041635,Macrophages/100 leukocytes in Peritoneal fluid by Manual count,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51113,Blasts,skos:exactMatch,1,OMOP:3046003,Blasts/100 leukocytes in Peritoneal fluid,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,d-labitems | Hematology,MIMIC4:51375,Lymphocytes,skos:exactMatch,1,OMOP:3003329,Lymphocytes/100 leukocytes in Synovial fluid,semapv:ManualMappingCuration,0000-0002-5676-7898,Tom Pollard,11-22-2022
