mapping_set_id,subject_category,subject_id,subject_label,predicate_id,confidence,object_id,object_label,mapping_justification,author_id,author_label,mapping_date
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:FL TUNNELED HEMODIALYSIS CATHETER PLACEMENT,FL TUNNELED HEMODIALYSIS CATHETER PLACEMENT,skos:exactMatch,1,OMOP:42539666,Insertion of tunneled hemodialysis catheter,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:FL TUNNELED SMALL BORE CATHETER PLACEMENT,FL TUNNELED SMALL BORE CATHETER PLACEMENT,skos:broadMatch,1,OMOP:4152154,Fluoroscopic guidance,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:FL UPPER EXTREMITY ANGIOGRAPHY,FL UPPER EXTREMITY ANGIOGRAPHY,skos:exactMatch,1,OMOP:4169463,Fluoroscopic angiography of upper limb artery with contrast,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:FL VASCULAR SURGERY IMAGING,FL VASCULAR SURGERY IMAGING,skos:broadMatch,1,OMOP:4170914,Fluoroscopic angiography with contrast,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:FL VENOUS INTERVENTION NOT OTHERWISE SPECIFIED,FL VENOUS INTERVENTION NOT OTHERWISE SPECIFIED,skos:broadMatch,1,OMOP:4021163,Intervention regime,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:FL VENOUS INTERVENTION NOT OTHERWISE SPECIFIED,FL VENOUS INTERVENTION NOT OTHERWISE SPECIFIED,skos:broadMatch,1,OMOP:4171541,Fluoroscopic venography,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Source,DelphiR2:FLOWSHEET DATA,FLOWSHEET DATA,skos:relatedMatch,1,OMOP:21493265,Flowsheet,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Source,DelphiR2:FLOWSHEET MODALITY,FLOWSHEET MODALITY,skos:broadMatch,1,OMOP:21493265,Flowsheet,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:FLUENCY DISORDERS,FLUENCY DISORDERS,skos:relatedMatch,1,OMOP:4046804,Disorder of fluency,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:FLUENCY DISORDERS,FLUENCY DISORDERS,skos:broadMatch,1,OMOP:4239444,Fluency of speech,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Subdomain,DelphiR2:GASTROINTESTINAL,GASTROINTESTINAL,skos:broadMatch,1,OMOP:4267809,Digestive system observable,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000338,GASTROINTESTINAL | ABDOMEN | Abdomen INSPECTION,skos:relatedMatch,1,OMOP:4075966,Examination of abdomen,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000338,GASTROINTESTINAL | ABDOMEN | Abdomen INSPECTION,skos:exactMatch,1,OMOP:3014308,Physical findings of Abdomen,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000235,GASTROINTESTINAL | ABDOMEN | Abdomen TENDERNESS,skos:relatedMatch,1,OMOP:197981,Abdominal tenderness,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000235,GASTROINTESTINAL | ABDOMEN | Abdomen TENDERNESS,skos:broadMatch,1,OMOP:21494966,Physical findings of Abdomen by Palpation,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000186,GASTROINTESTINAL | ABDOMEN | Abdominal BINDER,skos:relatedMatch,1,OMOP:4031293,Application of abdominal corset,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000186,GASTROINTESTINAL | ABDOMEN | Abdominal BINDER,skos:relatedMatch,1,OMOP:4074176,"Abdominal binder, device",semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000360,GASTROINTESTINAL | ABDOMEN | Abdominal GIRTH,skos:narrowMatch,1,OMOP:3016258,Waist Circumference at umbilicus by Tape measure,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000360,GASTROINTESTINAL | ABDOMEN | Abdominal GIRTH,skos:exactMatch,1,OMOP:4170051,Abdominal girth measurement,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000040,GASTROINTESTINAL | ABDOMEN | INRA-ABDOMINAL PRESSURE,skos:broadMatch,1,OMOP:4197273,Intraabdominal pressure,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000357,GASTROINTESTINAL | BOWELS | Bowels CONTINENCE,skos:narrowMatch,1,OMOP:3046826,Bowel continence [Minimum Data Set],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000357,GASTROINTESTINAL | BOWELS | Bowels CONTINENCE,skos:narrowMatch,1,OMOP:4040647,Anorectal continence,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000357,GASTROINTESTINAL | BOWELS | Bowels CONTINENCE,skos:relatedMatch,1,OMOP:4221057,Bowel continence assessment,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000357,GASTROINTESTINAL | BOWELS | Bowels CONTINENCE,skos:exactMatch,1,OMOP:4227399,Bowel continence status,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000007,GASTROINTESTINAL | BOWELS | Bowels CONTROL,skos:narrowMatch,1,OMOP:1617512,Bowel control - functional ability,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000007,GASTROINTESTINAL | BOWELS | Bowels CONTROL,skos:relatedMatch,1,OMOP:4014863,Child examination: bowel control,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000007,GASTROINTESTINAL | BOWELS | Bowels CONTROL,skos:exactMatch,1,OMOP:4043373,Bowel control,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000068,GASTROINTESTINAL | BOWELS | Bowels INCONTINENCE,skos:broadMatch,1,OMOP:4141775,Incontinence control,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000068,GASTROINTESTINAL | BOWELS | Bowels INCONTINENCE,skos:relatedMatch,1,OMOP:197675,Incontinence of feces,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GASTROINTESTINAL,DelphiR2:B2AI:1000334,GASTROINTESTINAL | BOWELS SOUNDS | GENERAL Bowels Sounds,skos:broadMatch,1,OMOP:4337265,Bowel sounds,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Subdomain,DelphiR2:GASTROINTESTINAL SYSTEM,GASTROINTESTINAL SYSTEM,skos:exactMatch,1,OMOP:3005618,Physical findings of Gastrointestinal system,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Gastrointestinal System,DelphiR2:B2AI:1000499,Gastrointestinal System | Ostomy | Output,skos:narrowMatch,1,OMOP:21491185,Fluid output enteral tube [Volume] Measured,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Gastrointestinal System,DelphiR2:B2AI:1000499,Gastrointestinal System | Ostomy | Output,skos:relatedMatch,1,OMOP:4148230,Ostomy appliance,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Gastrointestinal System,DelphiR2:B2AI:1000499,Gastrointestinal System | Ostomy | Output,skos:broadMatch,1,OMOP:4209882,Measuring output,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Gastrointestinal System,DelphiR2:B2AI:1000499,Gastrointestinal System | Ostomy | Output,skos:relatedMatch,1,OMOP:4327938,Construction of stoma,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Gastrointestinal System,DelphiR2:B2AI:1000499,Gastrointestinal System | Ostomy | Output,skos:relatedMatch,1,OMOP:4218021,Stoma bag,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:GENDER,GENDER,skos:exactMatch,1,OMOP:46235215,Gender identity,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:GENITAL,GENITAL,skos:exactMatch,1,OMOP:4216845,Genital structure,semapv:LexicalMatching,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Subdomain,DelphiR2:GENITOURINARY,GENITOURINARY,skos:exactMatch,1,OMOP:40757666,Genitourinary,semapv:LexicalMatching,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GENITOURINARY,DelphiR2:B2AI:1000207,GENITOURINARY | Urinary | Bladder Continence,skos:exactMatch,1,OMOP:4235720,Urinary continence status,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GENITOURINARY,DelphiR2:B2AI:1000207,GENITOURINARY | Urinary | Bladder Continence,skos:narrowMatch,1,OMOP:3046357,Bladder continence [Minimum Data Set],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GENITOURINARY,DelphiR2:B2AI:1000207,GENITOURINARY | Urinary | Bladder Continence,skos:relatedMatch,1,OMOP:4090003,Bladder continence assessment,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GENITOURINARY,DelphiR2:B2AI:1000038,GENITOURINARY | Urinary | Urinary Sysmptoms,skos:broadMatch,1,OMOP:3024465,Physical findings of Urinary tract,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GENITOURINARY,DelphiR2:B2AI:1000038,GENITOURINARY | Urinary | Urinary Sysmptoms,skos:relatedMatch,1,OMOP:74174,Urinary symptoms,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GI Tube,DelphiR2:B2AI:1000447,GI Tube | GI Tube | Location,skos:narrowMatch,1,OMOP:3025259,Enteral tube site,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GI Tube,DelphiR2:B2AI:1000447,GI Tube | GI Tube | Location,skos:narrowMatch,1,OMOP:3004122,Oral tube site,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GI Tube,DelphiR2:B2AI:1000447,GI Tube | GI Tube | Location,skos:narrowMatch,1,OMOP:3015853,Nasogastric tube site,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GI Tube,DelphiR2:B2AI:1000447,GI Tube | GI Tube | Location,skos:relatedMatch,1,OMOP:4118292,Gastrointestinal tube,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GI Tube,DelphiR2:B2AI:1000447,GI Tube | GI Tube | Location,skos:narrowMatch,1,OMOP:3020557,Gastrostomy tube site,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GI Tube,DelphiR2:B2AI:1000026,GI Tube | GI Tube | Site Assessment,skos:relatedMatch,1,OMOP:4301539,Gastrostomy/nasogastric tube insertion assessment,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GI Tube,DelphiR2:B2AI:1000026,GI Tube | GI Tube | Site Assessment,skos:relatedMatch,1,OMOP:4301540,Gastrostomy/nasogastric tube irrigation assessment,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GI Tube,DelphiR2:B2AI:1000026,GI Tube | GI Tube | Site Assessment,skos:relatedMatch,1,OMOP:4118292,Gastrointestinal tube,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,GI Tube,DelphiR2:B2AI:1000003,GI Tube | GI Tube | Status,skos:relatedMatch,1,OMOP:4118292,Gastrointestinal tube,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:GLASGOW COMA SCLAE,GLASGOW COMA SCLAE,skos:exactMatch,1,OMOP:3032652,Glasgow coma scale,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Health Outcome,DelphiR2:B2AI:1000121,"Health Outcome | Health Outcome | Patient health outcome (transfers, rehab, dealth, etc)",skos:narrowMatch,1,OMOP:3014604,Patient problem outcome Narrative,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Health Outcome,DelphiR2:B2AI:1000121,"Health Outcome | Health Outcome | Patient health outcome (transfers, rehab, dealth, etc)",skos:narrowMatch,1,OMOP:37020968,Disease outcome [Type],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:HEART RATE,HEART RATE,skos:exactMatch,1,OMOP:3027018,Heart rate,semapv:LexicalMatching,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Subdomain,DelphiR2:HEENT,HEENT,skos:exactMatch,1,OMOP:762569,"Review of systems, head, ear, eyes, nose and throat",semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000402,HEENT |  Eyes/Vision | Extraocular Movement,skos:exactMatch,1,OMOP:4162451,Extraocular eye movement,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000421,HEENT |  Eyes/Vision | Impaired Vision,skos:relatedMatch,1,OMOP:4265433,Visual impairment,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000421,HEENT |  Eyes/Vision | Impaired Vision,skos:relatedMatch,1,OMOP:4237318,Vision screening,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000421,HEENT |  Eyes/Vision | Impaired Vision,skos:broadMatch,1,OMOP:3026129,Physical findings of Vision,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000421,HEENT |  Eyes/Vision | Impaired Vision,skos:relatedMatch,1,OMOP:4254074,Children's vision screening,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000228,HEENT |  Eyes/Vision | Left Corneal Reflex,skos:broadMatch,1,OMOP:4011079,Corneal reflex,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000424,HEENT |  Eyes/Vision | Left Eye Assessment,skos:broadMatch,1,OMOP:4263508,Ophthalmic examination and evaluation,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000114,HEENT |  Eyes/Vision | Left Visual Field,skos:broadMatch,1,OMOP:4336678,Visual field study,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000114,HEENT |  Eyes/Vision | Left Visual Field,skos:exactMatch,1,OMOP:21491617,Visual field defects Left eye,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000110,HEENT |  Eyes/Vision | Pupil CV Left,skos:broadMatch,1,OMOP:4238776,Pupil observable,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000110,HEENT |  Eyes/Vision | Pupil CV Left,skos:broadMatch,1,OMOP:4187345,Pupil constriction,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000350,HEENT |  Eyes/Vision | Pupil CV Right,skos:broadMatch,1,OMOP:4238776,Pupil observable,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000350,HEENT |  Eyes/Vision | Pupil CV Right,skos:broadMatch,1,OMOP:4187345,Pupil constriction,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000173,HEENT |  Eyes/Vision | Pupil NPI Left,skos:broadMatch,1,OMOP:4238776,Pupil observable,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000418,HEENT |  Eyes/Vision | Pupil NPI Right,skos:broadMatch,1,OMOP:4238776,Pupil observable,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000510,HEENT |  Eyes/Vision | PUPIL REACTION Left,skos:broadMatch,1,OMOP:4154920,Pupil reaction,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000510,HEENT |  Eyes/Vision | PUPIL REACTION Left,skos:exactMatch,1,OMOP:21491763,Left pupil Pupillary response,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000509,HEENT |  Eyes/Vision | PUPIL REACTION Right,skos:exactMatch,1,OMOP:21490963,Right pupil Pupillary response,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000509,HEENT |  Eyes/Vision | PUPIL REACTION Right,skos:broadMatch,1,OMOP:4154920,Pupil reaction,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000308,HEENT |  Eyes/Vision | PUPIL SIZE Left,skos:broadMatch,1,OMOP:4237865,Size of pupil,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000308,HEENT |  Eyes/Vision | PUPIL SIZE Left,skos:narrowMatch,1,OMOP:36660609,Left pupil Diameter by Keratometry,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000308,HEENT |  Eyes/Vision | PUPIL SIZE Left,skos:narrowMatch,1,OMOP:3021415,Left pupil Diameter Auto,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000308,HEENT |  Eyes/Vision | PUPIL SIZE Left,skos:narrowMatch,1,OMOP:3026611,Left eye Pupil diameter Manual,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000233,HEENT |  Eyes/Vision | PUPIL SIZE Right,skos:narrowMatch,1,OMOP:36659832,Right pupil Diameter by Keratometry,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000233,HEENT |  Eyes/Vision | PUPIL SIZE Right,skos:narrowMatch,1,OMOP:3027214,Right pupil Diameter Auto,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000233,HEENT |  Eyes/Vision | PUPIL SIZE Right,skos:broadMatch,1,OMOP:4237865,Size of pupil,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000233,HEENT |  Eyes/Vision | PUPIL SIZE Right,skos:narrowMatch,1,OMOP:3010321,Right eye Pupil diameter Manual,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000005,HEENT |  Eyes/Vision | Pupillometry size Left,skos:broadMatch,1,OMOP:4238776,Pupil observable,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000005,HEENT |  Eyes/Vision | Pupillometry size Left,skos:exactMatch,1,OMOP:3026611,Left eye Pupil diameter Manual,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000364,HEENT |  Eyes/Vision | Pupillometry size right,skos:exactMatch,1,OMOP:3010321,Right eye Pupil diameter Manual,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000364,HEENT |  Eyes/Vision | Pupillometry size right,skos:broadMatch,1,OMOP:4238776,Pupil observable,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000191,HEENT |  Eyes/Vision | Right Corneal Reflex,skos:broadMatch,1,OMOP:4011079,Corneal reflex,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000468,HEENT |  Eyes/Vision | Right Eye Assessment,skos:broadMatch,1,OMOP:4263508,Ophthalmic examination and evaluation,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000084,HEENT |  Eyes/Vision | Right Visual Field,skos:broadMatch,1,OMOP:4249889,Visual field,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000084,HEENT |  Eyes/Vision | Right Visual Field,skos:exactMatch,1,OMOP:21491616,Visual field defects Right eye,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000218,HEENT |  Eyes/Vision | Visual Acuity,skos:narrowMatch,1,OMOP:1616593,Visual acuity near testing condition by Phoropter,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000218,HEENT |  Eyes/Vision | Visual Acuity,skos:exactMatch,1,OMOP:4089822,Near visual acuity,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000484,HEENT | Ears/ Hearing | Impaired Hearing,skos:narrowMatch,1,OMOP:1616294,Hearing loss configuration Ear - right,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000484,HEENT | Ears/ Hearing | Impaired Hearing,skos:narrowMatch,1,OMOP:3050392,Hearing loss newborn screening interpretation,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000484,HEENT | Ears/ Hearing | Impaired Hearing,skos:narrowMatch,1,OMOP:1616836,Hearing loss degree Ear - left,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000484,HEENT | Ears/ Hearing | Impaired Hearing,skos:narrowMatch,1,OMOP:1616981,Hearing loss degree.max Ear - right,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,HEENT,DelphiR2:B2AI:1000484,HEENT | Ears/ Hearing | Impaired Hearing,skos:narrowMatch,1,OMOP:1616499,Hearing loss configuration Ear - left,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
